x1,x2,y
5.467861517364048,4.955244163252231,1.0
3.5357096708762525,3.9403533093754906,1.0
4.570594669145202,6.950306065118707,0.0
4.185894508703412,4.620254869911582,1.0
4.661548666718126,3.188254108817616,1.0
3.782526106596983,4.7348454799432025,1.0
4.053806970370533,7.835054517708144,0.0
4.382798864919282,7.604457210360419,0.0
4.268837554226804,6.802721789345482,1.0
4.960223521520939,6.867943570489988,0.0
4.2630716006018305,5.9627704052254895,1.0
6.01255720214184,7.103889162156595,0.0
5.101056708399601,6.681131087010757,0.0
4.985412052603804,4.43709819234551,1.0
4.462497080933214,4.072503134639431,0.0
3.9769983675862575,4.860651578304172,1.0
3.6423603083281715,3.634659474986805,1.0
4.483943441333745,4.408162641714606,1.0
4.43285240258576,4.123827308783375,1.0
4.624155913508523,6.943716397633353,0.0
5.29118728811398,5.431540373860216,1.0
4.947557921588341,6.5391209757287845,0.0
4.252267183376537,4.262199327389331,1.0
4.370467898975327,4.198843987862109,1.0
5.14508107114355,3.8412523159966634,1.0
4.958234076118048,6.761310401968601,0.0
4.287728068046111,3.888825790734386,1.0
5.250624926337014,7.745780766583009,1.0
3.9635265175279866,4.495444220971587,1.0
4.909099474107163,7.554954237835732,0.0
4.436324122987342,7.402466484558901,0.0
4.126720875284399,7.408608323572208,0.0
3.8758178425230794,3.271124632502347,1.0
4.193640051224725,6.48849062944227,0.0
5.429018336136456,7.105919703319693,0.0
4.328582901005993,5.80798067376499,0.0
4.138568607489955,6.701785887452986,0.0
4.143051833742518,3.7352005500156573,1.0
5.011856152767859,7.066362949353086,0.0
4.540020781253788,5.7362999762241165,1.0
5.283626514547721,5.480136026879281,1.0
3.3899369647045696,5.66355970171756,1.0
3.5184485597543147,4.597386368379285,0.0
4.301377017248411,3.67916118037402,1.0
4.816016414147148,6.9183985548684905,0.0
4.959797614482813,5.068628850708489,1.0
2.4685550262854723,3.4908531669493907,1.0
5.050253986908126,4.5516426209356595,1.0
3.7180091142512817,6.892308322378599,0.0
5.876664280597399,4.615275051714404,1.0
3.8983977630995117,6.555029766992028,0.0
4.329502169564964,4.068376970666998,1.0
4.192233023622243,3.374116903419749,1.0
5.144854912137541,7.216570123523028,0.0
5.123375562281369,7.1667627346563805,0.0
4.094550258932585,4.794822276966865,1.0
4.759057601762099,6.305232333676553,0.0
6.1529255271800825,4.434384281331674,1.0
5.328544822157168,8.418330478346615,0.0
5.120404787094014,7.654527053383725,0.0
5.722303674195171,5.107226461340604,1.0
3.8864009930800605,5.926721174572873,0.0
5.562355095709584,4.871893105889614,1.0
4.8192365115581355,4.1356399321746,1.0
3.6377750353062472,4.279244461907095,1.0
5.147323471506663,6.982665457657189,0.0
5.036041418407603,7.347593506087004,0.0
3.446986990165866,5.400482131116622,1.0
4.84537609763016,5.035585248347908,1.0
4.956934791797413,5.857569318862798,0.0
4.891072677246386,3.935407667490825,0.0
3.3704483606375,5.676745467816932,0.0
3.7397862171865763,5.146852220917482,1.0
4.777458278211878,3.605776578601171,1.0
4.7861162453174435,7.190577875829097,0.0
4.765752371507671,6.878527154448254,0.0
3.963407363235712,5.776365398632117,0.0
4.19971839692485,6.659070878654507,0.0
3.5539351179058247,6.165261850242628,0.0
5.529505513725147,4.6413718123572885,1.0
5.144245253300003,5.3235010962518565,1.0
4.884013768306385,6.811592753538617,0.0
4.525960681464716,4.651920430771847,1.0
4.524499234601231,5.473020948697981,1.0
6.240099728052867,6.115834424855269,1.0
5.744458445931915,7.277496513733825,0.0
4.777510714802264,7.003390528740914,0.0
4.853041266264533,7.719737508663338,0.0
3.1206187228950757,4.159177569344018,1.0
4.710704062618767,3.9402542569751615,1.0
3.766229619574313,6.639802899339946,0.0
5.3891840718614485,6.908826389810517,0.0
4.2706653411136966,7.216157851114992,0.0
4.432292204126783,5.428690629695237,1.0
3.0465299860390416,4.386713801591713,1.0
4.529645138871396,5.34966883701259,1.0
4.6679456720618635,7.4292660211211965,0.0
4.285852962358531,5.9159347283889625,0.0
4.685887656596425,6.682210043727606,0.0
4.061762786912033,3.155510467956554,1.0
5.494168051606586,5.32072130641863,1.0
4.063940283914033,5.075812654351802,1.0
5.223064967345167,4.990990218075896,1.0
5.131129513446822,6.043193517354284,0.0
4.983179268533608,5.03289473244423,1.0
3.1941034128189196,3.406956835860704,1.0
3.992437656065218,4.362786986135743,1.0
3.772351410419013,4.021309555671208,1.0
4.9591687518229834,5.200717185026983,1.0
5.458657263423903,7.179133689918885,0.0
4.608822348648095,6.7589963242198845,0.0
4.183317187678239,6.972913815440119,0.0
4.430677938155461,7.842198445004632,0.0
4.694588752670916,6.010336258078509,0.0
4.859625871845376,4.826272198787152,1.0
3.0763330161832787,3.915120303757603,1.0
4.6453038165817455,6.937771178156103,0.0
4.380229681781755,6.616677118729326,0.0
4.364155678856684,6.5120062095132525,0.0
5.689577319152551,5.045256761444439,1.0
4.938289536659596,7.520060877930076,0.0
3.828636282244186,6.03409970210407,0.0
4.18107736086978,6.494593674391459,0.0
3.7574729196765193,6.144709083034313,0.0
5.250929332385627,6.769230658860127,0.0
4.858242588494598,8.081603660200104,0.0
4.809906129924152,7.041057984884814,0.0
5.062458131372014,7.997114908405044,0.0
5.217713422525432,7.896312023229379,0.0
4.5859810032665695,6.786040419923163,0.0
4.216442639466291,4.724568671013269,1.0
4.537498645487899,6.376160836893602,1.0
4.585057544216538,7.158863220825871,0.0
6.1036651471982974,4.879671538913807,1.0
5.202565306506997,7.1790823285353085,0.0
4.605624225924294,7.101912121408897,0.0
3.0677234634490227,4.2512969974649915,1.0
4.606377482181752,7.93480381313043,0.0
2.5075572649752136,4.482262148040618,1.0
5.116466131564595,4.917578173893343,1.0
4.929158176867338,4.4250818318493215,1.0
5.389466796901601,4.395546243253213,1.0
3.5394071601187687,5.999452536603965,0.0
5.1238055889990015,7.257172380740922,0.0
4.0620042038807975,2.918520926161574,1.0
5.066294981512857,6.961107895314104,0.0
3.1041190478960234,3.600274283560992,1.0
5.336225422866015,8.674419000243828,0.0
5.026278126675283,6.615793830443102,0.0
4.328762968765137,6.25444859501917,0.0
2.716533703832122,3.3457187665056516,1.0
3.8852913234715554,4.863032633596751,1.0
4.4817444359398495,3.461946188303715,1.0
4.259680548865319,5.202733064709981,1.0
3.8875842229791138,5.130769350566129,1.0
5.03249528552709,6.603268322685513,0.0
5.260957510020081,4.234009092907266,1.0
4.892895299498458,7.346550924299587,0.0
3.8577860050416444,5.387062660365084,0.0
4.724475563323177,6.647222118683892,0.0
4.696700994200908,4.593744296115946,1.0
3.2142980130243806,4.46751196103872,1.0
4.9522424073953335,4.866032509458703,1.0
4.796389217577829,3.668954819581434,1.0
4.546654029607381,5.8812506451190165,0.0
3.9009486339457755,3.7051410749717175,1.0
4.2332361425000355,3.387466362541642,1.0
4.7448029313612015,7.651288475615384,0.0
4.394812240831451,3.8310432200969426,1.0
4.908018055918825,7.84535258665103,0.0
4.851602747284862,4.205136067478053,1.0
3.675976211032405,5.87834687071313,0.0
4.848889254865089,6.509549666154102,0.0
4.713958708589368,6.728939337652087,0.0
5.526049066943879,7.423490101449667,0.0
4.220474663887034,7.42892978161079,0.0
5.658744337320375,7.133570883663163,0.0
4.493079385094497,5.02039709049733,1.0
5.400453310355521,6.835859657851043,0.0
4.263919462411385,6.302815505021778,0.0
4.459485185625844,4.718124455311997,1.0
4.800558872298732,7.473812438038752,0.0
4.80911061476785,7.412310621451812,0.0
3.364360337723688,3.84823883039857,1.0
4.948380307800847,6.346412039346527,0.0
3.430199262652753,3.0867180227060578,1.0
4.593014089062534,5.701343008424692,1.0
4.651766134101791,6.326783963232135,0.0
5.161754893039512,5.752889860077324,1.0
4.4874284662427995,5.591864479263639,1.0
4.606518232478526,6.620623042089715,0.0
2.9867672849214397,4.313523868641159,1.0
4.6906022181595395,6.5760502789423,0.0
3.593527768319613,4.1274456283787435,1.0
4.822769833264162,4.564446590100669,1.0
4.855450316971937,5.501574472298894,1.0
5.307959606319292,7.3315075317426235,0.0
6.470054195153111,3.4006752614858655,1.0
5.910261897464019,7.262656238957259,0.0
4.242349086988021,7.0431261534122385,0.0
4.136035559912675,6.1775389329475985,0.0
4.192038643578381,6.24614490258565,0.0
4.142121423116176,6.831322436202072,0.0
4.424936577148591,6.508695035357236,0.0
4.380083229193313,4.5871444358692415,1.0
4.077012418420351,4.754008746932323,1.0
5.0958100635449695,6.406463050243898,0.0
5.061682795686235,3.770281359261801,1.0
5.040735531779278,4.900581816954136,1.0
4.446501624317869,4.476357835822061,1.0
5.1427716657419555,8.089040188743258,0.0
3.9667391173579127,4.840135923399723,1.0
4.351128095866882,6.450252062957234,0.0
6.347856824407535,4.051481074414082,1.0
3.9795347707844875,3.590533487620061,1.0
3.5476167970190637,5.2404556349787885,1.0
4.563230732502498,4.62495197678549,1.0
5.244774947343137,7.564744188077421,0.0
4.772723539183746,4.7203826044996875,1.0
5.333438976434712,7.350793440038339,0.0
4.276789742279533,5.072076764157092,1.0
3.0096836141643317,5.69254155302621,1.0
4.889584143636182,6.816359674232582,0.0
2.9540706313930585,5.527580453846948,1.0
5.269278160686143,6.600946376396388,0.0
4.991615082267239,4.379897511712112,1.0
4.38238682131519,6.37534697739502,0.0
3.6885874841440796,6.259450306342577,0.0
4.587789803009664,4.726708903528373,1.0
4.5951864291828715,6.25301218234318,0.0
4.615903723596368,6.836762851980048,0.0
3.088074911893715,3.7795209982803906,1.0
5.127124728557271,4.535128342944379,1.0
4.943327582383213,4.0115494558525775,1.0
5.62903953686261,4.414353292088231,1.0
5.396208904680238,5.106059281769066,1.0
4.668773360572215,3.9325979570942224,1.0
6.2035526183553,7.837342142992817,0.0
5.174584412017867,5.552057248109508,1.0
4.4917889927655406,5.170774716887449,1.0
4.563391298959703,6.34700804204683,1.0
3.8831024555369096,5.069289633897461,1.0
4.58003506381116,6.892774285066432,0.0
3.5432524466808806,5.411027524681584,1.0
4.754081290814784,7.210369407610168,0.0
4.406572918917005,6.601268605833486,0.0
4.596382133894537,6.711310187436672,0.0
5.12796629036077,7.152968909842,0.0
4.904828612451265,6.558480238280379,0.0
5.682543068798429,7.35525129958372,0.0
4.6830304814018096,6.758952953016455,0.0
5.273907345094739,6.903240712531173,0.0
4.852602844720736,7.082251854791544,0.0
5.345297288776747,4.330550032642482,1.0
5.032993806610613,7.2893639446907486,0.0
3.367399530432529,3.8833460531011887,1.0
4.883425552039278,7.10742681052794,0.0
4.3035622133920075,3.7194040969779887,1.0
4.741383284131795,5.922586226566214,0.0
4.643793465700057,2.7249126972656708,1.0
4.271244345618253,4.681242376598928,1.0
4.432993814031413,6.647583236578136,0.0
4.855100431206855,7.719309678714094,0.0
5.3416231705780755,6.504507085275275,0.0
3.198832819190301,6.202192612543023,0.0
4.338965046210133,4.8386329116385856,1.0
5.065174161779796,7.582576298558202,0.0
5.394034296572664,4.872971232860693,1.0
4.536985504816547,6.837297722647154,0.0
4.970468473375122,6.544964359894388,0.0
3.449969119832037,4.054715517164852,1.0
4.361094420620961,4.580056597956236,1.0
3.039833575078575,3.40204706633582,1.0
5.806069880562903,4.281079693945346,1.0
4.901562549753943,6.349453897198613,0.0
5.049138398877781,3.449476078223953,1.0
5.175687017482871,6.804428334781119,0.0
4.780984473659141,7.630777827355997,0.0
3.110706982629193,4.111713763788341,1.0
3.0752369249403024,4.500493857339738,1.0
4.835600929189859,4.844988719926771,1.0
3.2902192755794113,4.526573213489815,1.0
5.11396246044035,4.139686824733846,1.0
4.261665122888324,6.632075602359282,0.0
4.889059696586872,7.1452791508861,0.0
4.839043450067721,6.901381177149492,0.0
4.549234052786379,6.339656248592456,0.0
3.8106841451387172,6.869541420419231,0.0
4.442864360382426,6.371740546969342,0.0
3.0438341554557,4.987276349968915,1.0
5.292863523326337,7.4217000005872515,0.0
4.901231089626742,6.430599515774425,0.0
3.449891088144005,4.548418023553922,1.0
4.885630918650266,7.274272452157052,0.0
4.721377678825451,6.5643168554841385,1.0
3.1043826140771666,4.141713587573416,1.0
4.348698093697013,6.338892908720886,0.0
4.908967488820089,7.665169994208334,0.0
3.903265326283888,4.67915917806239,1.0
4.992013847293803,3.021228516607556,1.0
4.070618000801223,4.019648996284061,1.0
4.319998976571826,4.937547769133213,1.0
4.572527002384565,6.308371431460052,0.0
5.02251077027168,7.027705669047791,0.0
4.152292088733638,3.432170700778625,0.0
4.560183649675733,4.315082030425296,1.0
3.469632942512061,3.7020421800024126,1.0
4.0251129659269465,4.398371718890189,1.0
2.6260347831442727,3.897579976185368,1.0
5.3984111753558945,4.371636404557773,1.0
3.7904595878765885,4.687651329516822,1.0
5.504662008120638,7.184457200646089,0.0
6.110037163962052,4.409175285025477,1.0
5.020092259455578,7.3215927673699355,0.0
4.6019720196043075,6.986831204025581,0.0
4.700650239648945,6.931397088093145,0.0
5.605527767690126,7.963198325217083,0.0
4.416278237006573,5.056567836069896,1.0
5.1724841980543586,3.994950586720056,1.0
5.0491129117443885,6.747687063448864,0.0
4.03703770688191,6.701915969813269,0.0
3.960264055808849,3.984222501380565,1.0
4.92814179291683,7.475547784360256,0.0
4.682480553688755,6.423178100865329,0.0
4.478311613658321,6.680476054165534,0.0
4.609504009700644,3.8940366250007004,1.0
5.307068182071584,4.317375204443978,1.0
5.074090145292738,7.181766847262751,0.0
4.650568272319951,7.077866420843445,0.0
4.556944236492808,5.7643568928601825,0.0
3.5862857082023125,5.539108473555574,1.0
5.0471740481739875,7.200265254895299,0.0
3.7594285546447463,5.28661535715512,1.0
5.027305243170768,6.371630413444766,0.0
4.964204654499168,6.915336451360207,0.0
3.874407581830818,4.080074644288052,1.0
5.849852373688554,4.8972588818638965,1.0
4.01750282991518,2.9256500457689247,1.0
5.633131809445866,7.519497892509145,0.0
4.176529872425312,6.387433142603151,0.0
4.995325484079777,5.3094143928945705,1.0
4.749457714604066,4.151235141011632,1.0
4.732774242282849,2.8383835488930282,1.0
4.915796046618123,4.736493225550066,1.0
4.81940602680117,8.099270419744629,0.0
3.0556511591793996,4.5588489369704375,1.0
5.765253854716342,5.834132927647838,1.0
4.346304240262187,6.837829809639424,0.0
5.810056962361587,7.915601396912132,0.0
4.714667580882556,7.268317310604088,0.0
4.4951426677800805,7.204646326875613,0.0
4.266335225170906,6.677824509982992,0.0
4.444006532615452,6.613246165529957,0.0
5.048173127645802,6.7396180522899,0.0
5.163241125930471,5.436890933316741,1.0
4.286931380260273,6.69390075574244,0.0
3.655081060290946,3.686218628324906,1.0
4.80522613661465,5.599321554829303,0.0
5.614875163407694,7.142196454417691,0.0
4.201229171968866,6.386786293033548,0.0
4.23299325040404,7.559515378661353,0.0
5.151992837592747,7.098503400471687,0.0
4.64645731579899,7.3579129294411985,0.0
5.263119720357739,6.705562763474218,0.0
4.633112604589296,4.724411468739914,1.0
5.162581513442774,4.23094233381919,1.0
3.8179997941511044,6.61996907201536,0.0
4.018836685533932,5.268288774013813,1.0
4.902579458206983,5.845069886038027,1.0
5.903947487462709,5.166424516660929,1.0
3.723089239031741,5.5482443750028105,1.0
5.333658214129848,7.763438732026174,0.0
5.062192264188274,7.776526521075603,0.0
5.221263461522661,4.454616036020367,1.0
3.54642461039627,4.0252211573711305,1.0
5.441881075088011,4.557081665182259,0.0
4.991072815878693,3.788949313929618,1.0
4.40987184573817,4.42547220430346,1.0
4.4722981826594586,6.768722404947738,1.0
3.7800740657708465,5.634415574501405,1.0
5.157932413778323,5.067538388418466,1.0
5.945001450086937,8.580634488904373,0.0
4.766278671374579,5.355843922873184,0.0
5.007046268049258,6.756482654344012,0.0
5.261936368125572,5.011220609270255,1.0
4.712254156730893,6.484453044202256,0.0
3.4697205709241974,2.8501633656533385,1.0
5.089287361543625,5.26199941509978,1.0
3.2594943442501365,2.570611510286085,1.0
4.5217935257937185,7.031867908171553,0.0
3.9587984698436927,5.895072440065414,0.0
3.6030535728024944,7.095095653532163,0.0
4.305773757508174,7.024284848884597,0.0
5.128319539977849,7.94577140028081,0.0
5.191659625417331,8.166995216971538,0.0
3.7433172712565157,6.038354988826274,0.0
4.342419606394988,6.811497521666631,0.0
5.018672140683594,7.061551054923913,0.0
4.0762530276942295,6.521083791251332,0.0
4.44264497751742,6.7035056683870495,0.0
4.42332913153973,6.1759282214874585,0.0
4.781672956047616,7.008165237944901,0.0
5.467544676982767,7.5918822496835405,0.0
4.688122608222622,4.317264175599743,1.0
3.4606809046894718,4.958927918874539,1.0
3.732659872276903,5.318143246080256,1.0
3.8214619065772224,4.174606195027993,1.0
3.8022243417447603,3.01036575290164,1.0
5.402888297215987,6.966548869447066,1.0
4.237077457888622,3.645969313875852,1.0
4.400830273556979,7.306296959605411,0.0
3.459013161809013,5.135364917213803,1.0
4.963228210353323,6.1587989401665855,0.0
4.8020246817558725,6.873546192880131,0.0
3.796862553216595,6.810552939267932,0.0
4.921712146637471,3.8433765790014265,1.0
3.999724458237685,4.542824228420198,1.0
4.5649010135560015,6.919828419393447,0.0
4.821233044958646,3.791060081470784,1.0
4.264522406009836,6.243996227940714,0.0
3.5095430275166613,3.817053634027516,1.0
4.472121757643897,5.312148518343692,1.0
4.511733283319327,3.758937532512386,1.0
4.121474013880421,6.2768479834383335,0.0
4.65994835943339,4.571058427739604,1.0
5.079643475674172,6.75656813707916,0.0
4.864600371970704,5.032041812747054,1.0
4.915027680463732,4.356197745106021,1.0
3.0548712176717383,4.672442266955534,1.0
4.87690843230892,6.725266496331521,0.0
4.199941605288698,7.188332669431393,0.0
3.889013381483191,4.328754506247881,1.0
4.3948775875295825,6.989796229496343,0.0
4.392616434381862,6.432758092629884,1.0
3.4466547459273076,5.824395868116074,0.0
2.3721453568821937,4.935497557182815,1.0
4.320008927869604,6.235992444852085,0.0
3.5848172265630183,5.323834710024572,1.0
5.573143158068227,7.611628960410109,0.0
3.6044669301717773,4.215167910894481,0.0
3.687412694535107,5.885963703023653,0.0
5.5175835292977995,4.342863617978071,1.0
5.095122326832017,4.965794638031399,1.0
3.125535722627419,5.098356423534992,1.0
4.743214536253282,6.909953210640238,0.0
4.435047918189717,5.8547139269594215,1.0
5.049126862089189,4.059853349643602,1.0
4.508413887381893,6.579187085794888,0.0
4.361032541162956,7.538103974662997,0.0
3.864706533380296,4.461387301676137,1.0
4.842561130633708,7.314435278319782,0.0
4.514078743210478,6.611520401766917,0.0
5.9971124452824505,4.033330224721978,1.0
4.948660629221887,7.292466975111551,0.0
3.7788373008357237,6.319481330487588,0.0
4.729511204786277,7.078243884972872,0.0
4.921727911470242,7.817419945802543,0.0
4.2284952678655365,7.71217268898147,0.0
4.3738009468578625,6.746993328590983,0.0
5.278270435247292,4.470110391568741,1.0
4.292095644866277,6.316229650734674,0.0
4.35664345298451,6.114105737619646,0.0
4.12308025441433,6.796349686087869,0.0
4.441041032729,4.028248667827401,1.0
4.830155888351689,4.19503721497802,1.0
3.312684922303212,3.777764571450632,1.0
4.733266354250957,8.785627872427195,0.0
4.991669269172326,4.675282812933314,1.0
5.252170149057542,6.698517635377193,0.0
5.314314563835489,7.425775557654438,0.0
5.0259858845749426,7.533560272943722,0.0
3.947091824914915,7.265740002339936,0.0
4.0253151484106695,6.170671957887104,0.0
4.315489574951188,6.499095795790254,0.0
5.084376835824995,4.936461323742402,1.0
3.87047071697157,5.5889113459607795,0.0
3.7361927412172413,4.217536505562202,0.0
3.5371782684507433,5.969859480395401,0.0
4.703306381864419,6.405070595754745,0.0
5.240591787995206,6.779746092688094,0.0
4.445365404665055,7.183049265468614,0.0
5.057763364092211,3.2282531497019895,1.0
4.539668330626836,4.123811297580413,1.0
4.347762944948802,4.509703303071561,1.0
5.730957858041465,7.966463043154833,0.0
4.333118989482294,3.4740984823746444,1.0
4.300050546013976,6.318127791658432,0.0
5.144609809297626,7.798414473885811,0.0
5.004992109409282,6.041555196910185,1.0
4.974606623449191,6.746983931537043,0.0
5.922471046709289,5.068306891904046,1.0
4.773891533585319,6.390686529546725,0.0
4.492783033183718,6.388971530223085,0.0
4.258748717333744,7.637164251562823,0.0
3.593187654617296,4.601833457616078,1.0
4.113218697757737,6.012893372539702,0.0
2.5205698123660842,3.239570329588372,1.0
3.5616276866491647,5.194241600653807,1.0
2.690752657811359,3.77314808149658,1.0
4.6277251742051115,7.572559919616387,0.0
3.936638963430403,6.143169450288113,0.0
4.879843969581635,7.208066988050898,0.0
4.291093893232702,4.218586217803576,1.0
2.6669703935604243,4.627312557931008,1.0
4.370296039839585,3.4802497883336416,1.0
4.603154923542684,7.202123176634352,0.0
4.237374446006885,6.373526353140229,0.0
4.185973046123639,6.720410436618737,0.0
3.835091187994896,6.673197447771275,0.0
3.7285535877560676,5.79629557410292,0.0
4.824051198811961,7.656417922045192,0.0
5.459318027462513,8.16905798900564,0.0
5.857602576732268,7.155966620308504,0.0
4.113353650832948,5.224889014738926,1.0
3.3544478645381113,4.444505219926365,1.0
4.974600433267729,4.556226856072259,1.0
4.777423057519106,6.728122425728062,0.0
5.167231584505526,6.469451192382575,0.0
5.3046980876656304,5.487589335865928,1.0
3.940747533929434,4.260593888878876,1.0
4.421609306385763,5.797682083078474,0.0
4.602818248811023,3.957666770680657,1.0
5.319893084234035,5.07585077648558,1.0
5.292059056281659,7.472896785284252,0.0
3.668956696180157,4.412387658288933,1.0
4.364680844434027,6.922024315184898,0.0
3.922288955986223,4.800404287485027,1.0
4.101500790423039,4.505011788705447,1.0
4.261719795058399,3.9782104323237113,1.0
3.866261902259391,3.836541905241714,1.0
4.128497112235909,6.253513983786636,0.0
4.946849326052514,6.984039233022386,0.0
4.475300061621754,6.342452028439668,0.0
5.078387710896873,4.151893621828639,1.0
5.188260926222792,6.24113932226289,0.0
3.8641905011533084,3.7757451866976375,1.0
3.6893293994685754,2.829309384789534,1.0
4.936280285135111,6.309614580847633,0.0
5.1675713771321705,7.692862439622607,0.0
3.818332646740169,4.5567313246634775,0.0
4.124705572357165,6.330120071015898,0.0
5.045023729381475,3.5638695855868567,1.0
4.409775437241484,4.0733586225930125,1.0
5.10391389730277,5.229492200077631,0.0
4.306168786968893,4.219197843244048,1.0
5.2599977379880904,6.962726034488711,0.0
3.9112829800123863,5.676728804470827,0.0
4.09451768534173,7.020869426118068,0.0
4.900183309015148,3.6295524444169303,1.0
4.400390393229568,4.6561868754750355,1.0
3.274879499421252,4.36629696282818,1.0
2.8917798680581073,4.784109732057265,1.0
4.681711637611427,7.140798196375091,0.0
6.1402811164269835,5.241634608350591,1.0
4.872636796780918,8.058368239473275,0.0
4.989645237983815,4.342264349054709,1.0
3.7889068896543177,5.1578906463,0.0
4.693920571966534,6.697935662090819,0.0
5.355663962207887,7.632439758301303,0.0
4.553649333127238,4.677299031820774,1.0
5.416379340380798,7.09883862173362,0.0
4.972004443212136,7.3656912480527,0.0
5.515743646422672,7.834064364044614,0.0
4.414350568317995,3.5248985139546054,1.0
4.377923718313237,5.959649354438099,1.0
5.191348519067828,3.9391895724641914,1.0
3.187588628448883,4.4293641796601895,1.0
3.4895146335490317,4.742861891654574,1.0
4.4982636822216415,3.828756213027423,1.0
3.7576251191612853,6.673370878585372,0.0
3.615623350273915,6.20332950930702,1.0
5.6263280969380745,6.324144185397151,1.0
3.4170817066641233,6.949919254444833,0.0
4.274907220257218,4.942794938232231,1.0
4.6016542941827145,7.180026543206201,0.0
3.12978123881544,4.018322140580796,1.0
5.108700947980054,7.653016547051836,1.0
5.616080794920747,4.765068799601972,1.0
5.463684089319935,7.655242493854529,0.0
5.455758874769324,4.459153426770389,1.0
4.590433218089927,6.674430793191723,0.0
5.730266129725961,3.336100364332091,1.0
6.033732874913985,4.290050210861292,1.0
4.424730837530304,6.818094734628712,0.0
4.351325569857855,6.9617899122587765,0.0
4.821748868730551,4.826885013111556,1.0
3.7292767231799675,6.476512601030023,0.0
5.213194423523858,7.341549845036321,0.0
5.589912800403029,7.334528247509496,0.0
5.597871026450103,4.014549782958823,1.0
4.302374963545186,4.237122511153571,1.0
4.2942412014054945,5.666745328901854,0.0
4.9641261967194,7.34517928757591,0.0
4.646449201460897,7.440606651498276,0.0
5.9461324677009575,7.225930706612799,0.0
2.980310740162572,4.562186091257133,1.0
3.9403911998373924,6.331189355233016,0.0
